KIT ID,Текущий путь KIT,Текущая категория,Родитель KIT,Скрыта в меню,Дубль названия в KIT,Дубль полного пути,Предлагаемое название,Путь Ozon,Уровень Ozon,Ozon description_category_id,Ozon type_id,Тип совпадения,Оценка совпадения,Уверенность,Предлагаемое действие,Комментарий
01a0c307-b571-7157-98ff-b1c9728657b8,Мебель для персонала > Лофт > Системы хранения,Системы хранения,Лофт,Нет,Да,Нет,Аксессуар для хранения коллекций,Антиквариат и коллекционирование > Коллекционирование > Аксессуар для хранения коллекций,type,,93830,Нечёткое совпадение,76.6,Низкая,Проверить вручную,"Название встречается в KIT несколько раз. Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c307-bb4e-7bac-9c35-cfb5a9fcb9dc,Мебель для персонала > Лофт > Системы хранения > Стеллажи на колесных опорах,Стеллажи на колесных опорах,Системы хранения,Нет,Нет,Нет,Стеллаж,Мебель > Полки и стеллажи > Стеллаж,type,,95098,Нечёткое совпадение,81.6,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c309-9f85-713c-a026-6c83987244fa,Мебель для персонала > Лофт > Системы хранения > Стеллажи на регулируемых опорах,Стеллажи на регулируемых опорах,Системы хранения,Нет,Нет,Нет,Стеллаж,Мебель > Полки и стеллажи > Стеллаж,type,,95098,Нечёткое совпадение,81.6,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c30a-0cc2-75a4-8910-4c69b5ad84ad,Мебель для персонала > Метал Систем Куатро 5х5 > Готовые комплекты рабочих станций > Рабочие станции F2F на О-образных опорах с опорными тумбами/шкафами,Рабочие станции F2F на О-образных опорах с опорными тумбами/шкафами,Готовые комплекты рабочих станций,Нет,Да,Нет,Защитный мат на пружины,Спорт и отдых > Каркасные батуты и аксессуары > Защитный мат на пружины,type,,971092790,Нечёткое совпадение,75.2,Низкая,Проверить вручную,"Название встречается в KIT несколько раз. Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c30a-c0b4-7aca-9a62-7f12a9928b76,Мебель для персонала > Метал Систем Куатро 5х5 > Готовые комплекты рабочих станций > Линейные рабочие станции на О-образных опорах с опорными тумбами/шкафами,Линейные рабочие станции на О-образных опорах с опорными тумбами/шкафами,Готовые комплекты рабочих станций,Нет,Да,Нет,Защитный мат на пружины,Спорт и отдых > Каркасные батуты и аксессуары > Защитный мат на пружины,type,,971092790,Нечёткое совпадение,75.2,Низкая,Проверить вручную,"Название встречается в KIT несколько раз. Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c30b-f84c-7652-a093-5a4110bf2351,Для дома и гостиниц > Лайт > Системы хранения > Шкафы-купе,Шкафы-купе,Системы хранения,Нет,Да,Нет,Шкаф-купе,Мебель > Шкафы > Шкаф-купе,type,,970679785,Нечёткое совпадение,86.0,Низкая,Проверить вручную,"Название встречается в KIT несколько раз. Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c30d-774c-798e-9a1e-5e1b8fa3585a,Мебель для персонала > Метал Систем > Шкафы-купе,Шкафы-купе,Метал Систем,Нет,Да,Нет,Шкаф-купе,Мебель > Шкафы > Шкаф-купе,type,,970679785,Нечёткое совпадение,88.5,Средняя,Проверить перед переименованием,"Название встречается в KIT несколько раз. Совпадение с типом товара Ozon, а не промежуточной категорией."
01a0c30e-eaf5-7882-9e70-9fb0dc53a0fc,Мебель для персонала > Стайл > Системы хранения > Шкафы-купе,Шкафы-купе,Системы хранения,Нет,Да,Нет,Шкаф-купе,Мебель > Шкафы > Шкаф-купе,type,,970679785,Нечёткое совпадение,87.9,Низкая,Проверить вручную,"Название встречается в KIT несколько раз. Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c341-318c-7a76-b052-b4b8b120e344,Хобби и творчество > Письменные принадлежности для хобби и творчества > Скетчмаркеры художественные,Скетчмаркеры художественные,Письменные принадлежности для хобби и творчества,Нет,Нет,Нет,Маркер,Канцелярские товары > Письменные принадлежности > Маркер,type,,94058,Нечёткое совпадение,81.6,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c3df-350b-749d-9caa-028eec11a730,Детям > Принадлежности для рисования > Краски и кисти для детского творчества,Краски и кисти для детского творчества,Принадлежности для рисования,Нет,Нет,Нет,Шпильки для волос,Галантерея и аксессуары > Аксессуары для волос > Шпильки для волос,type,,97580,Нечёткое совпадение,75.2,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c3df-3b30-72b3-9c55-4f309fdc7211,Детям > Принадлежности для рисования > Краски и кисти для детского творчества > Грим для лица и переводные тату,Грим для лица и переводные тату,Краски и кисти для детского творчества,Нет,Нет,Нет,Грим,Дом и сад > Товары для праздников > Грим,type,,99518,Нечёткое совпадение,80.0,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c3ff-6db8-795c-ae2f-c9450c4d5e6e,Kenner,Kenner,,Нет,Нет,Нет,Адаптер PowerLine,Электроника > Сетевое оборудование > Адаптер PowerLine,type,,95579,Нечёткое совпадение,39.6,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c3ff-7012-7224-aacb-4be2a7e868ae,Kenner > Столы в сборе,Столы в сборе,Kenner,Нет,Нет,Нет,Столы,Мебель > Столы,category,17027918,,Нечёткое совпадение,82.2,Низкая,Проверить вручную,Автоматическое переименование небезопасно.
01a0c3ff-7ab4-789c-8326-44196f89553a,Kenner > Стулья комплект,Стулья комплект,Kenner,Нет,Нет,Нет,Стул,"Мебель > Стулья, скамьи, табуреты, пуфики > Стул",type,,95048,Нечёткое совпадение,80.7,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c40a-4cbf-7602-b2fc-9eeabbdb53c3,Детям > Школьно-письменные принадлежности > Ручки гелевые > Стержни для ручек гелевых,Стержни для ручек гелевых,Ручки гелевые,Нет,Нет,Нет,Доска для лепки,Хобби и творчество > Гончарное дело > Доска для лепки,type,,99415,Нечёткое совпадение,75.2,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c40d-2d62-7de2-9fe7-391320a7b029,Офисная мебель > Мебель для персонала > Сигма / Sigma > Мини-кухни,Мини-кухни,Сигма / Sigma,Нет,Нет,Нет,Мебель для кухни,Мебель > Мебель для кухни,category,80771432,,Нечёткое совпадение,78.7,Низкая,Проверить вручную,Автоматическое переименование небезопасно.
01a0c416-4cb1-7103-9cfa-fa4977bac6af,Офисная мебель > Мебель для персонала > Микс / Mix > Экраны,Экраны,Микс / Mix,Нет,Да,Нет,Экран для радиатора,"Строительство и ремонт > Радиаторы, конвекторы > Экран для радиатора",type,,970806801,Нечёткое совпадение,72.0,Низкая,Проверить вручную,"Название встречается в KIT несколько раз. Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c416-4e58-7259-baeb-74ee1e0a1c71,Офисная мебель > Мебель для персонала > Микс / Mix > Экраны > Передние панели,Передние панели,Экраны,Нет,Нет,Нет,Аксессуар для фасадной панели,Строительство и ремонт > Стеновые панели > Аксессуар для фасадной панели,type,,971150589,Нечёткое совпадение,76.2,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c41a-a299-7138-86f8-e450c98062a8,Офисная мебель > Мобильные перегородки,Мобильные перегородки,Офисная мебель,Нет,Нет,Нет,Мобиль,Детские товары > Мобили и дуги в кроватку > Мобиль,type,,96495,Нечёткое совпадение,79.2,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c41a-b84f-7d35-bae3-8c878bf7fc13,Офисная мебель > Мобильные перегородки > Мэджик / Magic,Мэджик / Magic,Мобильные перегородки,Нет,Нет,Нет,Дождик,Дом и сад > Товары для праздников > Дождик,type,,95420,Нечёткое совпадение,60.2,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c41a-b9f8-7075-8458-efb2d5acfa65,Офисная мебель > Мобильные перегородки > Мэджик / Magic > Опоры цвет Белый,Опоры цвет Белый,Мэджик / Magic,Нет,Нет,Нет,Топор,Строительство и ремонт > Инструменты для ремонта и строительства > Топор,type,,92144,Нечёткое совпадение,70.4,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c41c-15f2-797a-838b-47872d5e83fc,Офисная мебель > Мобильные перегородки > Мэджик / Magic > Опоры цвет Серый,Опоры цвет Серый,Мэджик / Magic,Нет,Нет,Нет,Топор,Строительство и ремонт > Инструменты для ремонта и строительства > Топор,type,,92144,Нечёткое совпадение,70.4,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c41f-6a93-7d63-a0a8-3ea204b74a4f,Школа > Школьно-письменные принадлежности > Расходные материалы для письменных принадлежностей,Расходные материалы для письменных принадлежностей,Школьно-письменные принадлежности,Нет,Да,Нет,Шпильки для волос,Галантерея и аксессуары > Аксессуары для волос > Шпильки для волос,type,,97580,Нечёткое совпадение,75.2,Низкая,Проверить вручную,"Название встречается в KIT несколько раз. Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c41f-6f74-7156-a970-ebdb66df0d2c,Школа > Школьно-письменные принадлежности > Расходные материалы для письменных принадлежностей > Стержни для ручек-роллеров,Стержни для ручек-роллеров,Расходные материалы для письменных принадлежностей,Нет,Нет,Нет,Ролл,Продукты питания Ozon Fresh > Готовые блюда Ozon Fresh > Ролл,type,,970713427,Нечёткое совпадение,79.2,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c42c-15bd-72c5-a363-32d2c820710f,Офисная мебель > Кабинеты руководителя > Аллегро / Allegro cabinet > Царги столов,Царги столов,Аллегро / Allegro cabinet,Нет,Нет,Нет,Столы,Мебель > Столы,category,17027918,,Нечёткое совпадение,68.1,Низкая,Проверить вручную,Автоматическое переименование небезопасно.
01a0c42e-1074-79f5-9c66-79e42e65ecd7,Офисная мебель > Мебель для персонала > Аллегро / Allegro > Столы на МК,Столы на МК,Аллегро / Allegro,Нет,Да,Нет,Столы,Мебель > Столы,category,17027918,,Нечёткое совпадение,82.6,Низкая,Проверить вручную,Название встречается в KIT несколько раз. Автоматическое переименование небезопасно.
01a0c42e-2612-74be-94da-e2f14c7c5bac,Офисная мебель > Мебель для персонала > Аллегро / Allegro > Столы на МК > Экраны,Экраны,Столы на МК,Нет,Да,Нет,Экран для радиатора,"Строительство и ремонт > Радиаторы, конвекторы > Экран для радиатора",type,,970806801,Нечёткое совпадение,72.0,Низкая,Проверить вручную,"Название встречается в KIT несколько раз. Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c42e-27b7-7a62-a89b-6e5e9556ea31,Офисная мебель > Мебель для персонала > Аллегро / Allegro > Столы на МК > Экраны > Экран стола (передняя панель),Экран стола (передняя панель),Экраны,Нет,Нет,Нет,Пиксельный экран,Электроника > Проекторы > Пиксельный экран,type,,970971430,Нечёткое совпадение,76.0,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c432-a076-7898-b36c-1af8e6d401c0,Офисная мебель > Мебель для персонала > Аллегро / Allegro > Столы на МК > Подвесы под системный блок,Подвесы под системный блок,Столы на МК,Нет,Нет,Нет,Системный блок,Электроника > Компьютеры > Системный блок,type,,91476,Нечёткое совпадение,81.2,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c434-0714-72b5-97f0-44b9171648d0,Офисная мебель > Мебель для персонала > Сигма / Sigma > Тумбы подвесные,Тумбы подвесные,Сигма / Sigma,Нет,Да,Нет,Тумба,Мебель > Комоды и тумбы > Тумба,type,,971162059,Нечёткое совпадение,73.1,Низкая,Проверить вручную,"Название встречается в KIT несколько раз. Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c434-ebb2-7169-aac0-8baf9c8dea91,Офис > Письменные и чертежные принадлежности > Карандаши,Карандаши,Письменные и чертежные принадлежности,Нет,Нет,Нет,Карандаш,Канцелярские товары > Письменные принадлежности > Карандаш,type,,94054,Нечёткое совпадение,85.8,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c434-f094-77ba-b7d6-4559ff9c83fc,Офис > Письменные и чертежные принадлежности > Карандаши > Карандаши чернографитные,Карандаши чернографитные,Карандаши,Нет,Нет,Нет,Карандаш,Канцелярские товары > Письменные принадлежности > Карандаш,type,,94054,Нечёткое совпадение,81.9,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c436-979a-7151-92a0-6b7273774d21,Офис > Письменные и чертежные принадлежности > Расходные материалы для письменных принадлежностей > Грифели для механических карандашей,Грифели для механических карандашей,Расходные материалы для письменных принадлежностей,Нет,Нет,Нет,Карандаш,Канцелярские товары > Письменные принадлежности > Карандаш,type,,94054,Нечёткое совпадение,80.9,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c437-bf5c-72b6-8e9e-19fe4db0402a,Офис > Письменные и чертежные принадлежности > Карандаши > Карандаши механические,Карандаши механические,Карандаши,Нет,Нет,Нет,Карандаш,Канцелярские товары > Письменные принадлежности > Карандаш,type,,94054,Нечёткое совпадение,81.9,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c439-0a80-73ca-bfd4-8408be624da0,Офис > Письменные и чертежные принадлежности > Карандаши > Карандаши цветные,Карандаши цветные,Карандаши,Нет,Нет,Нет,Карандаш,Канцелярские товары > Письменные принадлежности > Карандаш,type,,94054,Нечёткое совпадение,81.9,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c43d-022c-797a-ac84-181eaa90b451,Хобби и творчество > Товары для художников > Материалы для графики,Материалы для графики,Товары для художников,Нет,Нет,Нет,Расходные материалы для аэрографа,Хобби и творчество > Оборудование для творчества > Расходные материалы для аэрографа,type,,971880987,Нечёткое совпадение,78.8,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c43d-0713-7294-aa24-56ea7719661f,Хобби и творчество > Товары для художников > Материалы для графики > Карандаши цветные профессиональные акварельные,Карандаши цветные профессиональные акварельные,Материалы для графики,Нет,Нет,Нет,Карандаш,Канцелярские товары > Письменные принадлежности > Карандаш,type,,94054,Нечёткое совпадение,80.1,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c452-a21b-7bec-9f63-c1105b4b4f83,Офисная мебель > Складные столы,Складные столы,Офисная мебель,Нет,Нет,Нет,Столы,Мебель > Столы,category,17027918,,Нечёткое совпадение,85.2,Низкая,Проверить вручную,Автоматическое переименование небезопасно.
01a0c452-b7d8-7281-8b2d-31b98e14e9ef,Офисная мебель > Складные столы > Фолдэск/Foldesk,Фолдэск/Foldesk,Складные столы,Нет,Нет,Нет,Сок,"Продукты питания Ozon Fresh > Соки, воды, напитки Ozon Fresh > Сок",type,,97101,Нечёткое совпадение,60.2,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c452-b97c-7221-b927-5a4fe23c279a,Офисная мебель > Складные столы > Фолдэск/Foldesk > Подстолья,Подстолья,Фолдэск/Foldesk,Нет,Да,Нет,Подстолье,Мебель > Столы > Подстолье,type,,95012,Нечёткое совпадение,81.2,Низкая,Проверить вручную,"Название встречается в KIT несколько раз. Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c454-28cf-7d30-9d39-f4ba172b6a5c,Хобби и творчество > Товары для художников > Материалы для графики > Пастель художественная сухая,Пастель художественная сухая,Материалы для графики,Нет,Нет,Нет,Пастель,"Канцелярские товары > Краска, клей > Пастель",type,,94089,Нечёткое совпадение,81.2,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c454-9e1c-764e-af42-469abbd0dc39,Подстолья > Алто / Alto,Алто / Alto,Подстолья,Нет,Нет,Нет,Альт,Музыкальные инструменты > Струнные инструменты > Альт,type,,972936740,Нечёткое совпадение,67.9,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c454-9fc3-71d5-a630-3b6ad71d8a39,Подстолья > Алто / Alto > 1 рабочее место,1 рабочее место,Алто / Alto,Нет,Нет,Нет,Сито,Дом и сад > Аксессуары для приготовления пищи > Сито,type,,92407,Нечёткое совпадение,67.9,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c454-f754-7b2a-aae6-50d363107933,Подстолья > Алто / Alto > 2 рабочих места,2 рабочих места,Алто / Alto,Нет,Нет,Нет,Хранение и организация рабочего места,Строительство и ремонт > Хранение и организация рабочего места,category,88791474,,Нечёткое совпадение,76.4,Низкая,Проверить вручную,Автоматическое переименование небезопасно.
01a0c457-a897-742e-a0d3-d00e8d0eedd2,"Хобби и творчество > Товары для художников > Материалы для графики > Мел, графит, сепия, сангина, соус, уголь художественные","Мел, графит, сепия, сангина, соус, уголь художественные",Материалы для графики,Нет,Нет,Нет,Соус художественный,Канцелярские товары > Письменные принадлежности > Соус художественный,type,,971391752,Нечёткое совпадение,76.7,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c459-a1e4-7030-9c6a-6181a382654f,Хобби и творчество > Товары для художников > Материалы для графики > Профессиональные наборы для художников,Профессиональные наборы для художников,Материалы для графики,Нет,Нет,Нет,Заколка для волос,Галантерея и аксессуары > Аксессуары для волос > Заколка для волос,type,,97576,Нечёткое совпадение,75.2,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c45a-6bd2-783f-a6f8-b314f8ede483,Школа > Принадлежности для рисования,Принадлежности для рисования,Школа,Нет,Да,Нет,Сушилка для обуви,Галантерея и аксессуары > Аксессуары для одежды и обуви > Сушилка для обуви,type,,94619,Нечёткое совпадение,75.2,Низкая,Проверить вручную,"Название встречается в KIT несколько раз. Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c45a-70b6-7754-85e4-7a3aa5016d18,Школа > Принадлежности для рисования > Карандаши и фломастеры,Карандаши и фломастеры,Принадлежности для рисования,Нет,Да,Нет,Карандаш,Канцелярские товары > Письменные принадлежности > Карандаш,type,,94054,Нечёткое совпадение,80.5,Низкая,Проверить вручную,"Название встречается в KIT несколько раз. Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c45a-7590-7a5a-ab94-d7051457af5d,Школа > Принадлежности для рисования > Карандаши и фломастеры > Карандаши специальные,Карандаши специальные,Карандаши и фломастеры,Нет,Нет,Нет,Карандаш,Канцелярские товары > Письменные принадлежности > Карандаш,type,,94054,Нечёткое совпадение,80.4,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c45d-2a48-7a45-b837-50df4dff72a5,Офисная мебель > Мебель для персонала > Сигма / Sigma > Столы ЛДСП,Столы ЛДСП,Сигма / Sigma,Нет,Нет,Нет,Столы,Мебель > Столы,category,17027918,,Нечёткое совпадение,82.6,Низкая,Проверить вручную,Автоматическое переименование небезопасно.
01a0c45d-2be9-7a01-9eb3-d8e5d376b85b,Офисная мебель > Мебель для персонала > Сигма / Sigma > Столы ЛДСП > Приставки к столам,Приставки к столам,Столы ЛДСП,Нет,Нет,Нет,Рис,"Продукты питания > Макароны, крупы, мука > Рис",type,,99237,Нечёткое совпадение,79.2,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c45d-419c-73b0-82b7-e04b586eb982,Офисная мебель > Мебель для персонала > Сигма / Sigma > Столы ЛДСП > Приставки к столам > Приставки для 2х столов без экранов,Приставки для 2х столов без экранов,Приставки к столам,Нет,Нет,Нет,Заколка для волос,Галантерея и аксессуары > Аксессуары для волос > Заколка для волос,type,,97576,Нечёткое совпадение,75.2,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c45e-554c-7c64-b3ef-07f8d432d863,Офисная мебель > Мебель для персонала > Сигма / Sigma > Столы ЛДСП > Приставки к столам > Приставки для 2х столов с экранами,Приставки для 2х столов с экранами,Приставки к столам,Нет,Нет,Нет,Сеточка для волос,Галантерея и аксессуары > Аксессуары для волос > Сеточка для волос,type,,970982035,Нечёткое совпадение,75.2,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c463-3e3a-71ee-8a14-9407772edfb1,Детям > Принадлежности для черчения > Наборы запасных грифелей для циркулей,Наборы запасных грифелей для циркулей,Принадлежности для черчения,Нет,Нет,Нет,Заколка для волос,Галантерея и аксессуары > Аксессуары для волос > Заколка для волос,type,,97576,Нечёткое совпадение,75.2,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c463-c325-7d26-ad3e-e9da4969ca1e,Хобби и творчество > Товары для художников > Материалы для графики > Карандаши цветные профессиональные классические,Карандаши цветные профессиональные классические,Материалы для графики,Нет,Нет,Нет,Карандаш,Канцелярские товары > Письменные принадлежности > Карандаш,type,,94054,Нечёткое совпадение,80.1,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c465-936a-7be8-8f04-ec9e9ca2974d,Хобби и творчество > Товары для художников > Материалы для графики > Пастель художественная масляная,Пастель художественная масляная,Материалы для графики,Нет,Нет,Нет,Пастель,"Канцелярские товары > Краска, клей > Пастель",type,,94089,Нечёткое совпадение,81.2,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c479-83c2-77e0-bd87-3c6954b757fd,Офис > Письменные и чертежные принадлежности > Карандаши > Карандаши цветные акварельные,Карандаши цветные акварельные,Карандаши,Нет,Нет,Нет,Карандаш,Канцелярские товары > Письменные принадлежности > Карандаш,type,,94054,Нечёткое совпадение,81.6,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c48a-bdfb-770f-aa9d-483e7c076b1e,Мебель для дома,Мебель для дома,,Нет,Нет,Нет,Мебель,Мебель,category,17027915,,Нечёткое совпадение,85.2,Низкая,Проверить вручную,Автоматическое переименование небезопасно.
01a0c48a-c01d-7cc0-a993-7d4c2055c4d1,Мебель для дома > Тумбы,Тумбы,Мебель для дома,Нет,Да,Нет,Комоды и тумбы,Мебель > Комоды и тумбы,category,80711064,,Нечёткое совпадение,85.2,Низкая,Проверить вручную,Название встречается в KIT несколько раз. Автоматическое переименование небезопасно.
01a0c48a-c245-7e2a-ac97-9154de73d7aa,Мебель для дома > Тумбы > Тумбы под телевизор,Тумбы под телевизор,Тумбы,Нет,Нет,Нет,Телевизор,Электроника > Телевизоры > Телевизор,type,,94988,Нечёткое совпадение,81.2,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c48a-f6b2-708d-96e8-b07f0682ba9d,Мебель для дома > Комоды,Комоды,Мебель для дома,Нет,Да,Нет,Комоды и тумбы,Мебель > Комоды и тумбы,category,80711064,,Нечёткое совпадение,85.2,Низкая,Проверить вручную,Название встречается в KIT несколько раз. Автоматическое переименование небезопасно.
01a0c48b-0123-73e3-9349-cff4f4abdb27,Мебель для дома > Комоды > Комоды для вещей,Комоды для вещей,Комоды,Нет,Нет,Нет,Комод,Мебель > Комоды и тумбы > Комод,type,,95086,Нечёткое совпадение,83.2,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c48b-2e41-7266-a635-ef4844de6e16,Мебель для дома > Комоды > Узкие комоды,Узкие комоды,Комоды,Нет,Нет,Нет,Комод,Мебель > Комоды и тумбы > Комод,type,,95086,Нечёткое совпадение,83.2,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0c48b-4f71-74c2-a77c-28ee66f70ac0,Мебель для дома > Столы,Столы,Мебель для дома,Нет,Да,Нет,Столы,Мебель > Столы,category,17027918,,Точное совпадение,100.0,Высокая,Оставить,Название встречается в KIT несколько раз.
01a0c48b-5198-7456-9325-9e3c381dd734,Мебель для дома > Столы > Столы письменные,Столы письменные,Столы,Нет,Да,Нет,Столы,Мебель > Столы,category,17027918,,Нечёткое совпадение,85.2,Низкая,Проверить вручную,Название встречается в KIT несколько раз. Автоматическое переименование небезопасно.
01a0c48d-266b-7497-833b-3f730bab268e,Мебель для дома > Шкафы,Шкафы,Мебель для дома,Нет,Да,Нет,Шкафы,Мебель > Шкафы,category,17027919,,Точное совпадение,100.0,Высокая,Оставить,Название встречается в KIT несколько раз.
01a0c48d-2891-748e-a999-68a2e588ca72,Мебель для дома > Шкафы > Шкафы распашные,Шкафы распашные,Шкафы,Нет,Нет,Нет,Шкафы,Мебель > Шкафы,category,17027919,,Нечёткое совпадение,85.2,Низкая,Проверить вручную,Автоматическое переименование небезопасно.
01a0c48d-330c-7142-bddb-e174cf451196,Мебель для дома > Шкафы > Шкафы распашные > Шкафы двухстворчатые,Шкафы двухстворчатые,Шкафы распашные,Нет,Нет,Нет,Шкафы,Мебель > Шкафы,category,17027919,,Нечёткое совпадение,84.0,Низкая,Проверить вручную,Автоматическое переименование небезопасно.
01a0c48d-69d9-752b-8164-60059fd2956b,Мебель для дома > Шкафы > Шкафы распашные > Шкафы трёхстворчатые,Шкафы трёхстворчатые,Шкафы распашные,Нет,Нет,Нет,Шкафы,Мебель > Шкафы,category,17027919,,Нечёткое совпадение,84.0,Низкая,Проверить вручную,Автоматическое переименование небезопасно.
